2022-08-26 9:58:25-961,LoadData_LOT,LoadData_LOT
2022-08-26 9:58:25-962,LoadData_Order,LoadData_Order
2022-08-26 9:58:25-963,LoadData_Type,LoadData_Type
2022-08-26 9:58:25-963,FormWork_Load,FormWork_Load
2022-08-26 9:58:26-292,LoadData_LOT,LoadData_LOT
2022-08-26 9:58:26-293,LoadData_Order,LoadData_Order
2022-08-26 9:58:26-293,LoadData_Type,LoadData_Type
2022-08-26 9:58:26-307,button_START_Click,button_START_Click
2022-08-26 9:58:28-473,serialPort2_DataReceived,"System.InvalidOperationException: 크로스 스레드 작업이 잘못되었습니다. 'richTextBox1' 컨트롤이 자신이 만들어진 스레드가 아닌 스레드에서 액세스되었습니다.
   위치: System.Windows.Forms.Control.get_Handle()
   위치: System.Windows.Forms.RichTextBox.StreamOut(Stream data, Int32 flags, Boolean includeCrLfs)
   위치: System.Windows.Forms.RichTextBox.StreamOut(Int32 flags)
   위치: System.Windows.Forms.RichTextBox.get_Text()
   위치: BARCODE_IVS.FormWork.serialPort2_DataReceived(Object sender, SerialDataReceivedEventArgs e) 파일 C:\Users\chsj5\Desktop\202208_JIKOREA\BARCODE_IVS\FormWork.cs:줄 826"
2022-08-26 9:58:28-480,serialPort2_DataReceived,"System.InvalidOperationException: 크로스 스레드 작업이 잘못되었습니다. 'richTextBox1' 컨트롤이 자신이 만들어진 스레드가 아닌 스레드에서 액세스되었습니다.
   위치: System.Windows.Forms.Control.get_Handle()
   위치: System.Windows.Forms.RichTextBox.StreamOut(Stream data, Int32 flags, Boolean includeCrLfs)
   위치: System.Windows.Forms.RichTextBox.StreamOut(Int32 flags)
   위치: System.Windows.Forms.RichTextBox.get_Text()
   위치: BARCODE_IVS.FormWork.serialPort2_DataReceived(Object sender, SerialDataReceivedEventArgs e) 파일 C:\Users\chsj5\Desktop\202208_JIKOREA\BARCODE_IVS\FormWork.cs:줄 826"
