Time,LogLocation,Message,
2022-08-05 9:42:58-733,LoadData_LOT,'D:\VisionProgram\Selected_LOT.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:42:58-733,LoadData_Order,'D:\VisionProgram\Selected_Order.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:42:58-733,LoadData_Type,'D:\VisionProgram\Selected_Type.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:45:34-964,LoadData_LOT,'D:\VisionProgram\Selected_LOT.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:45:34-964,LoadData_Order,'D:\VisionProgram\Selected_Order.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:45:34-964,LoadData_Type,'D:\VisionProgram\Selected_Type.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:46:4-731,LoadData_LOT,'D:\VisionProgram\Selected_LOT.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:46:4-731,LoadData_Order,'D:\VisionProgram\Selected_Order.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:46:4-731,LoadData_Type,'D:\VisionProgram\Selected_Type.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:46:4-802,LoadData_LOT,'D:\VisionProgram\Selected_LOT.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:46:4-802,LoadData_Order,'D:\VisionProgram\Selected_Order.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:46:4-802,LoadData_Type,'D:\VisionProgram\Selected_Type.txt' 파일을 찾을 수 없습니다.
2022-08-05 9:47:13-424,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:13-424,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:13-424,LoadData_Type,LoadData_Type
2022-08-05 9:47:13-479,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:13-479,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:13-479,LoadData_Type,LoadData_Type
2022-08-05 9:47:13-500,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:13-500,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:13-500,LoadData_Type,LoadData_Type
2022-08-05 9:47:41-867,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:41-867,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:41-867,LoadData_Type,LoadData_Type
2022-08-05 9:47:41-917,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:41-917,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:41-917,LoadData_Type,LoadData_Type
2022-08-05 9:47:41-937,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:41-937,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:41-937,LoadData_Type,LoadData_Type
2022-08-05 9:47:45-103,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:45-103,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:45-103,LoadData_Type,LoadData_Type
2022-08-05 9:47:55-822,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:55-822,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:55-822,LoadData_Type,LoadData_Type
2022-08-05 9:47:55-873,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:55-873,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:55-873,LoadData_Type,LoadData_Type
2022-08-05 9:47:55-891,LoadData_LOT,LoadData_LOT
2022-08-05 9:47:55-891,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:47:55-891,LoadData_Type,LoadData_Type
2022-08-05 9:48:0-833,LoadData_LOT,LoadData_LOT
2022-08-05 9:48:0-833,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 9:48:0-833,LoadData_Type,LoadData_Type
2022-08-05 9:47:55-891,bt_OrderSet_Click,bt_OrderSet_Click
2022-08-05 13:49:13-493,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:13-493,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:13-493,LoadData_Type,LoadData_Type
2022-08-05 13:49:13-565,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:13-565,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:13-565,LoadData_Type,LoadData_Type
2022-08-05 13:49:13-583,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:13-583,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:13-583,LoadData_Type,LoadData_Type
2022-08-05 13:49:18-767,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:18-767,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:18-767,LoadData_Type,LoadData_Type
2022-08-05 13:49:36-936,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:36-936,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:36-936,LoadData_Type,LoadData_Type
2022-08-05 13:49:36-986,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:36-986,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:36-986,LoadData_Type,LoadData_Type
2022-08-05 13:49:37-3,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:37-3,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:37-3,LoadData_Type,LoadData_Type
2022-08-05 13:49:41-530,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:41-530,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:41-530,LoadData_Type,LoadData_Type
2022-08-05 13:49:41-579,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:41-579,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:41-579,LoadData_Type,LoadData_Type
2022-08-05 13:49:41-597,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:41-597,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:41-597,LoadData_Type,LoadData_Type
2022-08-05 13:49:44-680,LoadData_LOT,LoadData_LOT
2022-08-05 13:49:44-680,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 13:49:44-680,LoadData_Type,LoadData_Type
2022-08-05 13:49:41-597,bt_OrderSet_Click,bt_OrderSet_Click
2022-08-05 15:22:42-160,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:42-160,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:42-160,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-243,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:42-243,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:42-243,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:42-264,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:42-264,LoadData_Type,LoadData_Type
2022-08-05 15:22:45-288,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:45-288,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:45-288,LoadData_Type,LoadData_Type
2022-08-05 15:22:45-329,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:45-329,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:45-329,LoadData_Type,LoadData_Type
2022-08-05 15:22:45-352,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:45-352,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:45-352,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,bt_LOT_Click,bt_LOT_Click
2022-08-05 15:22:56-388,LoadData_LOT,LoadData_LOT
2022-08-05 15:22:56-388,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:22:56-388,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,bt_TypeSet_Click,bt_TypeSet_Click
2022-08-05 15:23:2-697,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:2-697,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:2-697,LoadData_Type,LoadData_Type
2022-08-05 15:23:2-755,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:2-755,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:2-755,LoadData_Type,LoadData_Type
2022-08-05 15:23:2-779,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:2-779,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:2-779,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,bt_LOT_Click,bt_LOT_Click
2022-08-05 15:23:13-46,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:13-46,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:13-46,LoadData_Type,LoadData_Type
2022-08-05 15:23:13-69,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:13-69,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:13-69,LoadData_Type,LoadData_Type
2022-08-05 15:23:13-92,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:13-92,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:13-92,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,bt_LOT_Click,bt_LOT_Click
2022-08-05 15:23:19-179,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:19-179,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:19-179,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,bt_OrderSet_Click,bt_OrderSet_Click
2022-08-05 15:23:27-739,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:27-739,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:27-739,LoadData_Type,LoadData_Type
2022-08-05 15:22:42-264,bt_TypeSet_Click,bt_TypeSet_Click
2022-08-05 15:23:29-663,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:29-663,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:29-663,LoadData_Type,LoadData_Type
2022-08-05 15:23:29-663,LoadData_LOT,LoadData_LOT
2022-08-05 15:23:29-663,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:23:29-663,LoadData_Type,LoadData_Type
2022-08-05 15:23:29-663,FormWork_Load,FormWork_Load
2022-08-05 15:23:29-663,button_EXIT_Click,button_EXIT_Click
2022-08-05 15:22:42-264,bt_Work_Click,bt_Work_Click
2022-08-05 15:26:28-850,LoadData_LOT,LoadData_LOT
2022-08-05 15:26:28-850,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:26:28-850,LoadData_Type,LoadData_Type
2022-08-05 15:26:28-936,LoadData_LOT,LoadData_LOT
2022-08-05 15:26:28-936,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:26:28-936,LoadData_Type,LoadData_Type
2022-08-05 15:26:28-972,LoadData_LOT,LoadData_LOT
2022-08-05 15:26:28-972,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:26:28-972,LoadData_Type,LoadData_Type
2022-08-05 15:27:34-53,LoadData_LOT,LoadData_LOT
2022-08-05 15:27:34-53,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:27:34-53,LoadData_Type,LoadData_Type
2022-08-05 15:27:34-108,LoadData_LOT,LoadData_LOT
2022-08-05 15:27:34-108,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:27:34-108,LoadData_Type,LoadData_Type
2022-08-05 15:27:34-127,LoadData_LOT,LoadData_LOT
2022-08-05 15:27:34-127,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:27:34-127,LoadData_Type,LoadData_Type
2022-08-05 15:28:41-552,LoadData_LOT,LoadData_LOT
2022-08-05 15:28:41-552,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:28:41-552,LoadData_Type,LoadData_Type
2022-08-05 15:28:41-604,LoadData_LOT,LoadData_LOT
2022-08-05 15:28:41-604,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:28:41-604,LoadData_Type,LoadData_Type
2022-08-05 15:28:41-647,LoadData_LOT,LoadData_LOT
2022-08-05 15:28:41-647,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:28:41-647,LoadData_Type,LoadData_Type
2022-08-05 15:28:42-798,LoadData_LOT,LoadData_LOT
2022-08-05 15:28:42-798,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:28:42-798,LoadData_Type,LoadData_Type
2022-08-05 15:28:41-647,bt_Type_Click,bt_Type_Click
2022-08-05 15:29:24-221,LoadData_LOT,LoadData_LOT
2022-08-05 15:29:24-221,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:29:24-221,LoadData_Type,LoadData_Type
2022-08-05 15:29:24-271,LoadData_LOT,LoadData_LOT
2022-08-05 15:29:24-271,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:29:24-271,LoadData_Type,LoadData_Type
2022-08-05 15:29:24-289,LoadData_LOT,LoadData_LOT
2022-08-05 15:29:24-289,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:29:24-289,LoadData_Type,LoadData_Type
2022-08-05 15:29:27-335,LoadData_LOT,LoadData_LOT
2022-08-05 15:29:27-335,LoadData_Order,인덱스가 배열 범위를 벗어났습니다.
2022-08-05 15:29:27-335,LoadData_Type,LoadData_Type
2022-08-05 15:29:27-335,오더선택,발주 번호 :000000000
2022-08-05 15:29:24-289,bt_Order_Click,bt_Order_Click
2022-08-05 15:29:32-670,LoadData_LOT,LoadData_LOT
2022-08-05 15:29:32-670,LoadData_Order,LoadData_Order
2022-08-05 15:29:32-670,LoadData_Type,LoadData_Type
2022-08-05 15:29:24-289,bt_Type_Click,bt_Type_Click
2022-08-05 15:32:20-93,LoadData_LOT,LoadData_LOT
2022-08-05 15:32:20-93,LoadData_Order,LoadData_Order
2022-08-05 15:32:20-93,LoadData_Type,LoadData_Type
2022-08-05 15:32:20-155,LoadData_LOT,LoadData_LOT
2022-08-05 15:32:20-155,LoadData_Order,LoadData_Order
2022-08-05 15:32:20-155,LoadData_Type,LoadData_Type
2022-08-05 15:32:20-172,LoadData_LOT,LoadData_LOT
2022-08-05 15:32:20-172,LoadData_Order,LoadData_Order
2022-08-05 15:32:20-172,LoadData_Type,LoadData_Type
2022-08-05 15:32:23-940,LoadData_LOT,LoadData_LOT
2022-08-05 15:32:23-940,LoadData_Order,LoadData_Order
2022-08-05 15:32:23-940,LoadData_Type,LoadData_Type
2022-08-05 15:32:23-940,차종 삭제,1
2022-08-05 15:32:23-940,차종 삭제,BC3
2022-08-05 15:32:20-172,bt_TypeSet_Click,bt_TypeSet_Click
2022-08-05 15:32:39-295,LoadData_LOT,LoadData_LOT
2022-08-05 15:32:39-295,LoadData_Order,LoadData_Order
2022-08-05 15:32:39-295,LoadData_Type,LoadData_Type
2022-08-05 15:32:20-172,bt_Type_Click,bt_Type_Click
2022-08-05 15:33:30-751,LoadData_LOT,LoadData_LOT
2022-08-05 15:33:30-751,LoadData_Order,LoadData_Order
2022-08-05 15:33:30-751,LoadData_Type,LoadData_Type
2022-08-05 15:33:30-795,LoadData_LOT,LoadData_LOT
2022-08-05 15:33:30-795,LoadData_Order,LoadData_Order
2022-08-05 15:33:30-795,LoadData_Type,LoadData_Type
2022-08-05 15:33:30-810,LoadData_LOT,LoadData_LOT
2022-08-05 15:33:30-810,LoadData_Order,LoadData_Order
2022-08-05 15:33:30-810,LoadData_Type,LoadData_Type
